OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
5224,ELE,INT,"We didnt expect it but, suddenly, the donations just started.","We didnt see it coming but, suddenly, the donations just started.",train
5273,ELE,INT,"The inventor, Bob Propst, said, in 1997, the use of cubicles in modern companies is crazy. ","Its inventor, Bob Propst, said, in 1997, the use of cubicles in modern corporations is crazy.",train
5628,ELE,INT,Reducing speed by six knots could decrease noise by half.,Decreasing speed by six knots could decrease noise by half.,train
5157,ELE,INT,"Shopping channel presenter The job: To sell and demonstrate lots of different products on live TV  What this person does: Presents hours and hours of boring TV and, at the same time, demonstrates the products and looks enthusiastic about everything that they are selling.","Shopping channel presenter The job: Selling and demonstrating a wide range of products on live TV  What it involves: Presenting hours and hours of monotonous TV, while, at the same time, demonstrating the products and appearing to be enthusiastic and knowledgeable about everything that youre selling.",train
5454,ELE,INT,"For the past ten years, the US National Park Service has recorded sound levels at more than 600 parks in the US, including Yosemite in California, Yellowstone and Denali in Alaska.","For the past ten years, the US National Park Service has recorded sound levels at more than 600 places across the US, including Yosemite in California, Yellowstone and Denali in Alaska.",train
5164,ELE,INT,"The Japanese team is considering three names for element 113: japonium, rikenium and nishinarium, after the Nishina Center for Accelerator-Based Science, where they found the element.","The Japanese team is considering three names for ununtrium: japonium, rikenium and nishinarium, after the Nishina Center for Accelerator-Based Science, where the element was found.",train
5738,ELE,INT,"That is a big, big problem for us.","That is a big, big problem in our industry.",train
4419,ELE,INT,"Now, I hope, men and women who want to start a family but havent met the right person yet will have another choice, says Limal.","Now, I hope, men and women who want to start a family but havent met the right person yet will have another option, says Limal.",train
5022,ELE,INT,"In ancient India, yoga was part of daily life.","In ancient India, yoga was part of daily life, both the physical and the mental aspects.",train
5387,ELE,INT,You could use the mirrors on buildings and spend much less money on air conditioning or maybe you wouldnt need it at all.,You could use this on buildings and spend much less money on air conditioning or maybe you wouldnt need it at all.,train
5801,ELE,INT,We also have terri c public transport  the underground trains run 24 hours at weekends and it only costs 1 per trip.,"We also have terri c public transport, with the underground working 24 hours at weekends and it only costs 1 per trip.",train
4387,ELE,INT,President Dilma Rousseff believes peaceful protests are correct and proper for a democracy and that it is natural for young people to demonstrate.,President Dilma Rousseff believes peaceful protests are legitimate and proper for a democracy and that it is natural for young people to demonstrate.,train
5109,ELE,INT,"If youve trained hard enough all your life, or the last few weeks, and you believe you can do it and come through it, theres no reason.","If youve trained hard enough your entire life, or the last few weeks, and you believe you can do it and come through it, theres no reason.",train
5413,ELE,INT,He had been on several missions before but said that his biggest surprise was how long this mission felt.,He had been on several previous missions but said that his biggest surprise was simply how long this one felt.,train
4950,ELE,INT,"These antibodies are part of the bodys response to infections but the best medical evidence has shown high antibody levels do not suggest an allergy, the guide says.","These antibodies are part of the immune systems response to infections but the best medical evidence has shown that high IgG levels do not suggest an allergy, the guide says.",train
4369,ELE,INT,"The UK told the UN that it respects the 5 cultural importance of the coca leaf in Bolivia, but it adds: The United Kingdom is worried that the exemption could lead to more coca production and  most importantly  more coca reaching the cocaine trade.","The UK told the UN that it respects the cultural 5 importance of the coca leaf in Bolivia, but it adds: The United Kingdom is  worried that the exemption could lead to increases in coca production and  most importantly  the amount of coca that goes into the cocaine trade.",train
